domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
content,asset_operations,billing_line,billing_line_id,billing_line_id,billing_line Identifier,BIGINT,Y,,,,,Primary key for billing_line,
content,asset_operations,billing_line,finance_cost_center_id,finance_cost_center_id,,BIGINT,,finance.cost_center.cost_center_id,,,,billing lines need cost center allocation for financial reporting and cost attribution,
content,asset_operations,content_library,content_library_id,content_library_id,Content Library Identifier,BIGINT,Y,,,,master_data,Primary key for content_library,
content,asset_operations,content_library,parent_content_library_id,parent_content_library_id,Parent Content Library Id,BIGINT,,content.content_library.content_library_id,self_ref_fk,,master_data,Self-referencing FK on content_library (parent_content_library_id),
content,asset_operations,content_library,workforce_employee_id,workforce_employee_id,,BIGINT,,workforce.employee.employee_id,"confidential,pii",,master_data,add column workforce_employee_id (BIGINT) with FK to workforce.employee.employee_id - content libraries need a curator/owner for governance,
content,asset_operations,content_library,acquisition_date,acquisition_date,Acquisition Date,DATE,,,,,master_data,Date when the content asset was acquired or licensed by the organization for distribution.,
content,asset_operations,content_library,archive_location,archive_location,Archive Location,STRING,,,confidential,,master_data,Physical or digital storage location identifier for the master content asset. Used for asset retrieval and disaster recovery.,
content,asset_operations,content_library,aspect_ratio,aspect_ratio,Aspect Ratio,STRING,,,,,master_data,Display aspect ratio of the content asset. Critical for proper presentation across distribution platforms.,
content,asset_operations,content_library,audio_description_available,audio_description_available,Audio Description Available,BOOLEAN,,,,,master_data,Indicates whether audio description track is available for visually impaired audiences. Supports accessibility compliance.,
content,asset_operations,content_library,audio_tracks_available,audio_tracks_available,Audio Tracks Available,STRING,,,,,master_data,Comma-separated list of ISO 639-3 language codes for available audio tracks. Supports multi-language distribution.,
content,asset_operations,content_library,closed_caption_available,closed_caption_available,Closed Caption Available,BOOLEAN,,,,,master_data,Indicates whether closed captioning is available for the content asset. Required for FCC compliance and accessibility.,
content,asset_operations,content_library,content_format,content_format,Content Format,STRING,,,,,master_data,Technical format specification of the content asset including resolution and dynamic range characteristics.,
content,asset_operations,content_library,content_owner,content_owner,Content Owner,STRING,,,confidential,,master_data,Legal entity that owns the intellectual property rights to the content asset. Critical for rights management and licensing.,
content,asset_operations,content_library,content_status,content_status,Content Status,STRING,,,,,master_data,Current lifecycle status of the content asset indicating availability and distribution eligibility.,
content,asset_operations,content_library,content_type,content_type,Content Type,STRING,,,,,master_data,Primary classification of the content asset by format and structure. Determines applicable metadata schemas and distribution rules.,
content,asset_operations,content_library,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when the content library record was first created in the system. Used for audit trail and data lineage.,
content,asset_operations,content_library,distributor,distributor,Distributor,STRING,,,,,master_data,Name of the distributor or rights holder authorized to license the content for broadcast or streaming.,
content,asset_operations,content_library,duration_seconds,duration_seconds,Duration Seconds,INT,,,,,master_data,Total runtime duration of the content asset measured in seconds. Used for scheduling and inventory management.,
content,asset_operations,content_library,eidr_identifier,eidr_identifier,Eidr Identifier,STRING,,,,,master_data,Globally unique identifier for audiovisual content registered with the Entertainment Identifier Registry. Used for content identification across distribution platforms.,
content,asset_operations,content_library,episode_number,episode_number,Episode Number,INT,,,,,master_data,Episode number within a season for episodic content. Null for non-episodic content.,
