domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
appeal,appeal_management,adverse_determination,adverse_determination_id,adverse_determination_id,Adverse Determination ID,BIGINT,Y,,,,transactional_data,Primary key for the adverse determination.,
appeal,appeal_management,adverse_determination,aptc_subsidy_id,aptc_subsidy_id,Aptc Subsidy Id (Foreign Key),BIGINT,,billing.aptc_subsidy.aptc_subsidy_id,,,transactional_data,Foreign key linking to billing.aptc_subsidy. Business justification: APTC subsidy adverse determinations: ACA marketplace adverse determinations include subsidy denial or reduction decisions. Linking adverse_determination to aptc_subsidy supports CMS regulatory reporti,Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,benefit_id,benefit_id,Benefit Id (Foreign Key),BIGINT,,plan.benefit.benefit_id,,,transactional_data,"Foreign key linking to plan.benefit. Business justification: Adverse determinations deny coverage of a specific benefit (e.g., inpatient stay, DME). Linking to plan.benefit enables benefit-level denial analytics, clinical criteria validation against benefit des",Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,claim_header_id,claim_header_id,Claim Header ID,BIGINT,,claim.header.header_id,,,transactional_data,FK to the claim header.,
appeal,appeal_management,adverse_determination,claim_line_id,claim_line_id,Claim Line Id (Foreign Key),BIGINT,,claim.line.line_id,,,transactional_data,"Foreign key linking to claim.line. Business justification: Adverse determinations are issued at the service line level in UM and claims adjudication. Linking to the specific claim line enables precise financial impact calculation, line-level reversal processi",Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,condition_registry_id,condition_registry_id,Condition Registry Id (Foreign Key),BIGINT,,care.condition_registry.condition_registry_id,,,transactional_data,"Foreign key linking to care.condition_registry. Business justification: Adverse determinations are clinically grounded in specific member conditions. Linking to condition_registry replaces the denormalized diagnosis_code with the full condition record (HCC mapping, severi",Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,drug_master_id,drug_master_id,Drug Master Id (Foreign Key),BIGINT,,pharmacy.drug_master.drug_master_id,,,transactional_data,"Foreign key linking to pharmacy.drug_master. Business justification: CMS Part D and state regulatory reporting require identifying the specific drug denied in each adverse determination. Drug-level denial analytics, formulary compliance audits, and HEDIS reporting depe",Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,health_plan_id,health_plan_id,Health Plan Id (Foreign Key),BIGINT,,plan.health_plan.health_plan_id,"restricted,pii",,transactional_data,"Foreign key linking to plan.health_plan. Business justification: Adverse determinations are always issued under a specific health plan's coverage terms. Plan-level denial reporting, regulatory audits (ACA, ERISA), and MLR calculations require direct attribution of ",Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,member_identity_id,member_identity_id,Member Identity ID,BIGINT,,member.identity.identity_id,"pii_sensitive,restricted",,transactional_data,FK to the member identity.,
appeal,appeal_management,adverse_determination,pa_decision_id,pa_decision_id,Pa Decision Id (Foreign Key),BIGINT,,utilization.pa_decision.pa_decision_id,,,transactional_data,"Foreign key linking to utilization.pa_decision. Business justification: Adverse determinations are the formal denial output of PA decisions. Compliance teams and appeals staff must trace each adverse_determination to the specific pa_decision (clinical_rationale, denial_re",Internal - LLM Generated Cross-Domain Link
appeal,appeal_management,adverse_determination,pa_request_id,pa_request_id,PA Request ID,BIGINT,,utilization.pa_request.pa_request_id,,,transactional_data,FK to the utilization PA request.,
appeal,appeal_management,adverse_determination,par_agreement_id,par_agreement_id,Par Agreement Id (Foreign Key),BIGINT,,network.par_agreement.par_agreement_id,,,transactional_data,Foreign key linking to network.par_agreement. Business justification: Adverse determinations based on network-status denials require validation against the specific PAR agreement in force at the date of service. This supports denial reason substantiation and provider di,Internal - LLM Generated Cross-Domain Link
